Date,AAVE,ADA,APT,ARB,ATOM,AVAX,AXS,BAT,BCH,BNB,BONK,BTC,CRO,DAI,DCR,DOGE,DOT,ETH,FIL,FLOKI,FLOW,FTM,GALA,GRT,KAS,LINK,LTC,MANA,MATIC,MKR,NEAR,NEO,PEPE,QNT,RNDR,SAND,SC,SHIB,SOL,STX,TON,TRX,UNI,USDC,USDT,VET,XLM,XMR,XRP,XTZ
2023-10-14,64.33964935795417,0.24701144263138378,4.950871003181436,0.8040410674949652,6.586166041636515,9.15079334970566,4.293407736718815,0.1706109688988141,214.63486500804387,206.60190178931592,1.86752793281e-07,26861.706202559675,0.05193144878206419,1.0000833881654476,12.174249150853672,0.05985900967587038,3.73627554618819,1555.2568092261984,3.2141270779908586,1.8432137040801e-05,0.43112019587990413,0.1838340493044035,0.013538874165222627,0.08105208943494281,0.04249745630050711,7.322572105153684,61.66515687719358,0.28380583992742964,0.5175642390869961,1417.0056058745354,1.0111529043301326,6.884725107466647,6.45650401063e-07,87.025542736446,1.7381498677629013,0.2892158452676226,0.00288880567781125,7.023235537608e-06,22.011718690524408,0.5021687677415239,1.9223373802604107,0.0850592278012694,4.086541156707064,1.000112873839351,1.0001060597467384,0.016383072084874186,0.10430091692376176,152.83316660286573,0.48677475742369,0.6562012751860632
2023-10-15,63.985461283502154,0.24735604402365646,4.927509086541119,0.8037640464513833,6.603028876330426,9.173214983885952,4.276186103079116,0.17521611452291677,215.15821350550345,209.7425006080318,1.97560499141e-07,27159.65291878015,0.05223507386330541,1.0000133441754933,12.240894806415493,0.05934963763628722,3.754978295636899,1558.0697934299044,3.2232400546321873,1.8087097561263e-05,0.4452291215042694,0.1846064411493378,0.013655710884296016,0.08203554420356832,0.04301742823484488,7.422249910302616,61.656434196246906,0.2856244630251823,0.5154212445103803,1432.1560862050587,1.025521335819237,6.884878372228764,6.66378968164e-07,85.34370056823991,1.730030875445547,0.28931194679761263,0.002931846922219512,6.982705908483e-06,21.9220272385498,0.5118027338617542,1.925897877771275,0.08668347978125909,4.10358816597267,1.0003141107359508,1.0003726161793756,0.016479691820994583,0.10629361924303475,152.44898500269534,0.48784638355834214,0.6541908434835749
2023-10-16,64.88769109968013,0.2515625490257368,5.072043129868155,0.8208457626379486,6.634134728920124,9.422463432166804,4.320287097273806,0.18313847440876382,231.42636177284623,214.82395155647933,1.97912376846e-07,28519.46667944904,0.05259273587946584,1.0002987882498362,12.134703720867206,0.06011433185155243,3.786210991534645,1600.5342762528226,3.2547009734670667,1.8434703231545e-05,0.4525340638099873,0.1859585196057442,0.013834879781807138,0.0828017231251708,0.04484072730658913,7.539671138014052,63.337161170694195,0.2886313218869754,0.5341211309642788,1417.7747079676772,1.0345178159442445,7.068050801675819,6.77341039978e-07,87.43753228936853,1.838635712562059,0.2938902118162234,0.002975872320428216,7.111193210591e-06,23.98295663463631,0.5431719259912431,1.96091156071003,0.08891390176314876,4.130184291385365,1.0002074263774883,1.0005478615443675,0.01672629148959019,0.1076606415679754,152.54410100613305,0.49797742309607884,0.6595184159763482
2023-10-17,62.66751941711502,0.24711463285293161,5.003781817266581,0.7856978236541331,6.445323219733598,9.11285038919665,4.226193736037367,0.18019079271813288,226.79425275363482,211.64323206568824,1.84586746118e-07,28415.74813970713,0.05235835328043465,1.0000140996550007,12.018596154532204,0.059120011525554544,3.6750570574769066,1565.4395660007658,3.210639088724821,1.8120547428496e-05,0.44394625776200597,0.17743617649081922,0.013220632060712185,0.08017103869620752,0.047496090412213365,7.33284778732156,62.163010108285626,0.2810626924192251,0.5194708845012886,1392.5687428820406,1.008908360367548,6.903154781380671,6.36989267359e-07,85.79273439034357,1.8705993774472838,0.2873942687797335,0.003001587778634135,6.905722674066e-06,23.95931759811141,0.5531653560458124,2.098449294092046,0.08856394738380363,3.8875987976304844,1.0000236939517606,1.0004036012686144,0.01656795955956533,0.10310655972285519,150.52294470286992,0.49169356346321214,0.6517095279623799
2023-10-18,62.09825714947956,0.24345295223900784,4.940822765279339,0.7829529850944003,6.299640475872571,8.915650566823064,4.136456272342161,0.17416782616068027,227.14825716351595,210.50103433392897,1.83859930459e-07,28328.34115199262,0.05132973713253084,0.9999562239443115,11.937047311536103,0.058672532301315715,3.6565485029268974,1563.7498838125935,3.1754132011611116,1.8349662908886e-05,0.4319719590938207,0.17580373145276337,0.012961317941155346,0.07968575905557405,0.04660568851823318,7.36192140531819,60.276972508463466,0.2772102492884543,0.5113151947119154,1379.9211049073804,0.9996701555844617,6.736290453253616,6.33643298014e-07,85.34911917578879,1.9296568825097533,0.2833486860973779,0.002923891723252726,6.775122378478e-06,23.432138109487166,0.5404520202867255,2.04819158556898,0.08921270105374879,3.935675615582849,1.0000387998880504,1.0002273874560972,0.01620970415964827,0.10327622518454531,149.80072556783537,0.48831895537840847,0.6312242760838573
2023-10-19,63.95088288804701,0.24692337343888615,4.920753694631249,0.7688221743879222,6.2663210616724605,9.065719114758261,4.128310624853439,0.17414282795405533,227.4677278636807,211.14416744995304,1.81196095811e-07,28719.80613290645,0.051193037080718595,1.0000505501252157,11.636580048680521,0.058882641154322325,3.6488784306108,1567.4570729267916,3.1939082642819967,1.7912145122286e-05,0.42219556687599236,0.1770302902754293,0.012686377497953313,0.07760855029500567,0.04595714248183667,7.310981741831769,61.786651058183104,0.27834177089870554,0.5176294339600254,1405.8964047188524,0.9867097231416387,6.601163997373498,6.28513201093e-07,84.7966354596941,1.9267810932809726,0.2835332321902329,0.002879777084296641,6.843957533894e-06,24.937920296178454,0.5671036067909059,2.0738645728999714,0.08996927017876347,3.9294650114947407,0.9999883973648956,1.0004626349625276,0.016288824924281332,0.10735871424454725,152.40996715464846,0.5201269116501268,0.6243567621535107
2023-10-20,65.9083157314184,0.251138056584627,5.052653210983144,0.8003063783075003,6.412899412880222,9.221671752049968,4.241202297617725,0.18173115320266314,240.60282696988224,212.30083997444203,1.89804983111e-07,29682.949273603557,0.05236415131621135,0.999981820146738,11.919203838324922,0.059965343623088835,3.721274817818167,1604.6668665066627,3.214925032602342,2.0246886804882e-05,0.4437366975320073,0.18245680496086464,0.012932727529732568,0.08095724351202109,0.04881096992671428,7.581277678703364,63.417820400575415,0.28658083687348895,0.5360549758936537,1429.020711667261,1.0055705981905456,6.80330682183961,6.56440307585e-07,86.56915627809111,1.9601819550818278,0.29559311413585465,0.00296591170627586,6.91746993039e-06,27.033674572739365,0.6276917122144348,2.086454877033782,0.09076102509672707,3.99868473469398,1.0000641041816243,1.000530591651751,0.01656763608618004,0.10759439304056825,154.8207793194931,0.516003950433494,0.646157648314859
2023-10-21,70.01806333259808,0.25858486849586154,5.539980673193033,0.8329598555626474,6.626346847204228,9.639254010186791,4.40572750516937,0.19112301533491005,243.60320378877648,214.30566859207642,2.06088749202e-07,29918.411667928853,0.05339577224062673,1.0000547333015204,12.167791404766684,0.06118842627378878,3.904404720930378,1629.3044767369809,3.3423652916993367,2.3899879673656e-05,0.4580679401078667,0.19918401646911954,0.013491869107098665,0.0828448922495762,0.04998409244413123,8.903845743272063,64.7355450145953,0.2988952727799312,0.572715941512112,1425.6587866202844,1.0401796125841745,7.018628058077975,6.98409586061e-07,88.9071883417057,1.97927116414546,0.30946586987540975,0.003030016154681177,7.063176550383e-06,29.3862294884298,0.6193136392826558,2.124304119064158,0.09159936624618013,4.139872809154876,0.9999493195549919,1.0003561110804093,0.017062452214885924,0.11070670371085672,157.96883470733604,0.5212430475596088,0.6690396629787804
2023-10-22,79.35354086328951,0.26357292610636956,6.139053141590808,0.8496656243018595,6.74946671019994,10.063458894203183,4.448795402285794,0.19930869157152256,243.48950943722227,217.7473785684577,2.90924874605e-07,29993.896524372045,0.05382781329696977,1.0004630743540637,12.170312756478495,0.061595609421475614,3.9647155345190574,1663.429944944137,3.417285084383937,2.4880157991981e-05,0.4566867250159546,0.20823381149509815,0.014239747000614783,0.08486853776399686,0.05005526021614867,10.132684174705483,65.1905861430058,0.304858916617249,0.6091292833878642,1448.020977752796,1.0536133259511256,7.185338165588405,7.45299935798e-07,94.41218875749335,1.9596131769092817,0.3081486005476095,0.003019127293973891,7.117911419163e-06,29.036683063513813,0.6298651235880642,2.1875622881649166,0.09038105576449826,4.2042597662056975,0.9999184027471125,1.000246108746799,0.017554205031091823,0.11068895875849534,158.96075931284759,0.5224873084269147,0.6746659254067131
2023-10-23,84.7309354045847,0.27995408294984025,6.185609055391815,0.8808270670464566,7.016096246413139,10.565309399333135,4.67191182831585,0.20382977832685448,260.6100791808329,228.3527688293815,3.16372531031e-07,33086.23296857776,0.056856654989766275,1.0006393065564791,12.387201395729335,0.0670845160764716,4.348272509680978,1765.382642920734,3.854363528040995,2.7554283894247e-05,0.48743521281308505,0.22934816247383305,0.014682170163601413,0.09093562574559759,0.05119887264574554,10.54612164675495,68.9910959690285,0.3256481084442087,0.635624110079172,1564.7906820901562,1.0974027847167758,7.68787073954188,9.87070734191e-07,96.29018242328803,2.0877620129075574,0.3235782158765789,0.003168055610248559,7.48179148077e-06,31.850983572418148,0.7346301651207554,2.1731759745032413,0.09223820501717345,4.368027930569511,1.0000888974841884,1.000399741746176,0.018564994848809652,0.11586637389262998,160.89658332382513,0.546869522300836,0.7056663528430643
